Company,Inches,ScreenResolution,Cpu_Company,Ram_in_GB,Memory,OpSys,Price,ScreenType,Gpu_Model,Cpu_Model,Memory_Type,Company_freq,Ram_in_GB_freq,Inches_freq,Memory_freq,Gpu_Company_orig,Gpu_Company_Amd,Gpu_Company_Arm,Gpu_Company_Intel,Gpu_Company_Nvidia,OpSys_freq,ScreenType_Full HD ,ScreenType_IPS Panel ,ScreenType_IPS Panel Full HD ,ScreenType_IPS Panel Quad HD,ScreenType_IPS Panel Retina Display ,ScreenType_IPS Panel Touchscreen ,ScreenType_QHD ,ScreenType_Quad HD,ScreenType_Regular,ScreenType_Touchscreen ,Gpu_Model_freq,ScreenResolution_freq
HP,17.3,1920x1080,Intel,8,128GB,Windows 10,60153.12,IPS Panel Full HD ,GeForce GTX 1060,Core i5 6300HQ 2.3GHz,SSD +  1TB HDD,279,619,171,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,45,809
HP,15.6,1366x768,Intel,8,2TB,Windows 10,33513.12,Regular,HD Graphics 620,Core i7 7500U 2.7GHz,HDD,279,619,677,21,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Lenovo,14.0,1920x1080,Intel,8,512GB,Windows 7,109244.25,IPS Panel Full HD ,Quadro M500M,Core i7 6600U 2.6GHz,SSD,301,619,199,145,Nvidia,0,0,0,1,43,0,0,1,0,0,0,0,0,0,0,1,809
Asus,14.0,1366x768,Intel,4,32GB,Windows 10,14811.84,Regular,HD Graphics 500,Celeron Dual Core N3350 1.1GHz,Flash Storage,160,375,199,45,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,36,282
HP,15.6,1920x1080,Intel,8,256GB,Windows 10,40066.56,Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,279,619,677,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Acer,15.6,1920x1080,Intel,4,1TB,Windows 10,32820.48,Full HD ,GeForce 940MX,Core i5 7200U 2.5GHz,HDD,107,375,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
HP,17.3,1920x1080,Intel,8,256GB,Windows 7,210424.03,IPS Panel Full HD ,Quadro M3000M,Core i7 6700HQ 2.6GHz,SSD,279,619,171,508,Nvidia,0,0,0,1,43,0,0,1,0,0,0,0,0,0,0,1,809
Dell,15.6,1366x768,Intel,8,1TB,Windows 10,41771.52,Regular,Radeon R7 M445,Core i5 7200U 2.5GHz,HDD,301,619,677,260,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,14,282
MSI,17.3,1920x1080,Intel,16,256GB,Windows 10,127818.72,Full HD ,GeForce GTX 980M,Core i7 6820HQ 2.7GHz,SSD +  1TB HDD,59,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,10,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 7,115709.24,Full HD ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,279,619,677,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Lenovo,14.0,2560x1440,Intel,16,512GB,Windows 10,130003.2,IPS Panel Touchscreen ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,301,216,199,145,Intel,0,0,1,0,1065,0,0,0,0,0,1,0,0,0,0,170,27
MSI,15.6,1920x1080,Intel,8,128GB,Windows 10,60888.38,Full HD ,GeForce GTX 1050,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,619,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,61,809
HP,13.3,1920x1080,Intel,8,256GB,Windows 10,86793.12,Full HD ,HD Graphics 520,Core i5 6300U 2.4GHz,SSD,279,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 7,118761.12,IPS Panel Full HD ,Quadro M1000M,Core i7 6700HQ 2.6GHz,SSD,279,619,677,508,Nvidia,0,0,0,1,43,0,0,1,0,0,0,0,0,0,0,4,809
HP,13.3,2560x1440,Intel,8,256GB,Windows 10,95850.72,Touchscreen ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,279,619,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,0,1,170,27
HP,15.6,1920x1080,Intel,8,256GB,Windows 7,101178.72,Full HD ,Quadro M1000M,Core i7 6700HQ 2.6GHz,SSD,279,619,677,508,Nvidia,0,0,0,1,43,1,0,0,0,0,0,0,0,0,0,4,809
HP,12.5,1920x1080,Intel,8,256GB,Windows 7,122381.5,Full HD ,HD Graphics 520,Core i7 6500U 2.50GHz,SSD,279,619,39,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Dell,15.6,1920x1080,Intel,8,256GB,Windows 10,53807.47,Full HD ,GeForce 940MX,Core i7 7500U 2.7GHz,SSD,301,619,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 7,84129.12,Full HD ,HD Graphics 520,Core i5 6200U 2.3GHz,SSD,279,619,677,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Lenovo,14.0,2560x1440,Intel,8,256GB,Windows 10,124621.92,IPS Panel Touchscreen ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,0,0,0,0,0,1,0,0,0,0,170,27
HP,15.6,1366x768,AMD,4,500GB,Windows 10,15824.16,Regular,Radeon R2 Graphics,E-Series 7110 1.8GHz,HDD,279,375,677,132,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,4,282
Dell,15.6,1920x1080,Intel,8,1TB,Windows 10,63882.72,Full HD ,GeForce GTX 1050Ti,Core i7 7700HQ 2.8GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,2,809
Dell,15.6,3840x2160,Intel,8,256GB,Windows 10,119916.23,IPS Panel Touchscreen ,GeForce 960M,Core i5 6300HQ 2.3GHz,SSD,301,619,677,508,Nvidia,0,0,0,1,1065,0,0,0,0,0,1,0,0,0,0,1,43
HP,15.6,1920x1080,AMD,4,256GB,Windows 10,25515.26,Full HD ,Radeon 520,A6-Series A6-9220 2.5GHz,SSD,279,375,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,17,809
MSI,17.3,1920x1080,Intel,16,256GB,Windows 10,79536.38,Full HD ,GeForce GTX 1050 Ti,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,27,809
Lenovo,14.0,1920x1080,Intel,12,512GB,Windows 7,122490.72,Full HD ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,301,25,199,145,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
HP,13.3,2560x1440,Intel,8,512GB,Windows 10,108744.48,Touchscreen ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,279,619,164,145,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,0,1,170,27
Lenovo,14.0,1920x1080,Intel,8,256GB,Windows 7,79866.72,Full HD ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,301,619,199,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
MSI,14.0,1920x1080,Intel,16,256GB,Windows 10,94252.32,Full HD ,GeForce GTX 970M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,59,216,199,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,5,809
HP,15.6,1920x1080,Intel,8,1TB,Windows 10,47898.72,IPS Panel Full HD ,GeForce GTX 1050,Core i7 7700HQ 2.8GHz,HDD,279,619,677,260,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,61,809
Lenovo,15.6,1366x768,Intel,8,1TB,Windows 10,24455.52,Regular,HD Graphics 520,Core i3 6006U 2.0GHz,HDD,301,619,677,260,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Dell,15.6,3840x2160,Intel,8,128GB,Windows 10,79813.44,Regular,GeForce GTX 1050 Ti,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,301,619,677,177,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,27,43
Lenovo,15.6,1920x1080,Intel,8,256GB,Windows 10,74059.2,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,677,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Lenovo,15.6,1920x1080,Intel,4,1TB,Windows 10,24935.04,Full HD ,GeForce 920MX ,Core i3 6006U 2GHz,HDD,301,375,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,3,809
HP,14.0,1366x768,Intel,2,32GB,Windows 10,13266.72,Regular,HD Graphics 400,Celeron Dual Core N3060 1.6GHz,Flash Storage,279,22,199,45,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,34,282
MSI,15.6,1920x1080,Intel,8,1TB,Windows 10,44701.92,IPS Panel Full HD ,GeForce GTX 1050,Core i7 7500U 2.7GHz,HDD,59,619,677,260,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,61,809
HP,15.6,1920x1080,Intel,8,256GB,Windows 10,36177.12,Full HD ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,279,619,677,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
HP,15.6,1920x1080,Intel,16,512GB,Windows 10,61751.52,Full HD ,UHD Graphics 620,Core i7 8550U 1.8GHz,SSD,279,216,677,145,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,68,809
Asus,15.6,1366x768,Intel,4,500GB,Windows 10,19660.32,Regular,HD Graphics,Celeron Dual Core N3050 1.6GHz,HDD,160,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,29,282
Asus,14.0,1920x1080,Intel,4,256GB,Windows 10,40972.32,Full HD ,HD Graphics 620,Core i3 7100U 2.4GHz,SSD,160,375,199,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Lenovo,15.6,1920x1080,Intel,16,512GB,Windows 10,69530.4,IPS Panel Full HD ,GeForce GTX 960,Core i7 6700HQ 2.6GHz,SSD,301,216,677,145,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,2,809
MSI,15.6,1920x1080,Intel,16,128GB,Windows 10,114731.55,Full HD ,GeForce GTX 970M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,59,216,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,5,809
HP,15.6,1366x768,Intel,4,500GB,Windows 10,34632.0,Regular,HD Graphics 520,Core i3 6100U 2.3GHz,HDD,279,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,170,282
Lenovo,14.0,2560x1440,Intel,8,256GB,Windows 10,87219.36,IPS Panel Touchscreen ,HD Graphics 520,Core i5 6200U 2.3GHz,SSD,301,619,199,508,Intel,0,0,1,0,1065,0,0,0,0,0,1,0,0,0,0,170,27
Lenovo,15.6,1920x1080,Intel,6,256GB,Windows 10,44275.68,Full HD ,GeForce 920M,Core i7 7500U 2.7GHz,SSD,301,41,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,6,809
Dell,15.6,1920x1080,Intel,8,256GB,Linux,47686.13,Full HD ,GeForce GT 940MX,Core i7 7500U 2.7GHz,SSD,301,619,677,508,Nvidia,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,5,809
Acer,15.6,1366x768,Intel,4,500GB,Windows 10,17742.24,Regular,HD Graphics 500,Celeron Dual Core N3350 2GHz,HDD,107,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,36,282
HP,15.6,1920x1080,Intel,6,1TB,Windows 10,42570.72,IPS Panel Full HD ,GeForce GTX 960M,Core i7 6700HQ 2.6GHz,HDD,279,41,677,260,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,14,809
Asus,15.6,1920x1080,Intel,8,256GB,Windows 10,48431.52,IPS Panel Full HD ,GeForce GTX 960M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,160,619,677,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,14,809
Dell,15.6,1920x1080,Intel,16,512GB,Windows 10,62817.12,Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,216,677,145,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Acer,15.6,1920x1080,Intel,4,256GB,Windows 10,36816.48,Full HD ,GeForce 940MX,Core i5 7200U 2.5GHz,SSD,107,375,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
Dell,13.3,3200x1800,Intel,8,256GB,Linux,58554.72,Quad HD,HD Graphics 520,Core i5 6300U 2.4GHz,SSD,301,619,164,508,Intel,0,0,1,0,62,0,0,0,0,0,0,0,1,0,0,170,27
Acer,17.3,1920x1080,Intel,16,256GB,Windows 10,138474.72,IPS Panel Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,107,216,171,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,30,809
Lenovo,15.6,1920x1080,Intel,8,1TB,Windows 10,43636.32,IPS Panel Full HD ,GeForce GTX 1050,Core i5 7300HQ 2.5GHz,HDD,301,619,677,260,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,61,809
Samsung,12.3,2400x1600,Samsung,4,32GB,Chrome OS,35111.52,IPS Panel Touchscreen ,Mali T860 MP4,Cortex A72&A53 2.0GHz,Flash Storage,9,375,5,45,Arm,0,1,0,0,27,0,0,0,0,0,1,0,0,0,0,1,4
HP,15.6,1366x768,Intel,4,500GB,Windows 10,25840.8,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,279,375,677,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Apple,12.0,2304x1440,Intel,8,256GB,Mac OS X,61964.64,IPS Panel Retina Display ,HD Graphics 5300,Core M 1.1GHz,Flash Storage,21,619,6,508,Intel,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,2,6
Dell,13.3,1920x1080,Intel,8,256GB,Windows 10,63882.72,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,164,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
HP,15.6,1920x1080,Intel,12,128GB,Windows 10,70702.56,IPS Panel Full HD ,GeForce GTX 1050,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,279,25,677,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,61,809
Asus,17.3,1920x1080,Intel,16,512GB,Windows 10,114552.0,IPS Panel Full HD ,GeForce GTX 980M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,160,216,171,145,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,10,809
Acer,15.6,1366x768,Intel,4,1TB,Linux,14492.16,Regular,HD Graphics 500,Celeron Dual Core N3350 2GHz,HDD,107,375,677,260,Intel,0,0,1,0,62,0,0,0,0,0,0,0,0,1,0,36,282
MSI,17.3,1920x1080,Intel,16,256GB,Windows 10,109165.39,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Dell,15.6,1366x768,Intel,4,128GB,Windows 10,26586.72,Regular,Radeon R7 M440,Core i3 6006U 2.0GHz,SSD,301,375,677,177,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,2,282
Dell,15.6,1920x1080,Intel,16,512GB,Windows 10,68464.8,Full HD ,UHD Graphics 620,Core i7 8550U 1.8GHz,SSD,301,216,677,145,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,68,809
Dell,13.3,3200x1800,Intel,16,512GB,Windows 10,142790.4,Quad HD,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,216,164,145,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,270,27
Asus,15.6,1920x1080,Intel,8,1TB,Windows 10,62284.32,Full HD ,GeForce GTX 1060,Core i7 6700HQ 2.6GHz,HDD,160,619,677,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Dell,15.6,1920x1080,Intel,8,256GB,Windows 10,47365.92,Full HD ,Radeon R7 M445,Core i5 7200U 2.5GHz,SSD,301,619,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,14,809
HP,15.6,1366x768,Intel,8,256GB,Windows 10,30849.12,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,279,619,677,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Lenovo,15.6,1366x768,AMD,4,500GB,Windows 10,15930.72,Regular,Radeon R2 Graphics,E-Series 9000 2.2GHz,HDD,301,375,677,132,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,4,282
Acer,17.3,1600x900,Intel,8,1TB,Windows 10,33513.12,Regular,GeForce 940MX,Core i3 6006U 2.0GHz,HDD,107,619,171,260,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,38,19
Asus,15.6,1920x1080,Intel,16,256GB,Windows 10,130482.72,Full HD ,GeForce GTX 1070,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,677,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,30,809
Apple,12.0,2304x1440,Intel,8,512GB,Mac OS X,68145.12,IPS Panel Retina Display ,HD Graphics 515,Core M 1.2GHz,Flash Storage,21,619,6,145,Intel,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,15,6
Asus,15.6,1920x1080,Intel,16,128GB,Windows 10,93186.72,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
MSI,17.3,1920x1080,Intel,16,256GB,Windows 10,103842.19,IPS Panel Full HD ,GeForce GTX 1060,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,59,216,171,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,45,809
Dell,15.6,1920x1080,Intel,8,256GB,Windows 10,53226.72,IPS Panel Full HD ,HD Graphics 620,Core i5 7200U 2.5GHz,SSD,301,619,677,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Asus,17.3,1920x1080,Intel,16,256GB,Windows 10,103842.72,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Acer,11.6,1366x768,Intel,2,32GB,Chrome OS,9270.72,Regular,HD Graphics,Celeron Dual Core 3205U 1.5GHz,SSD,107,22,33,45,Intel,0,0,1,0,27,0,0,0,0,0,0,0,0,1,0,29,282
Acer,17.3,1600x900,Intel,4,1TB,Windows 10,31861.44,Regular,GeForce 940MX,Core i3 6006U 2GHz,HDD,107,375,171,260,Nvidia,0,0,0,1,1065,0,0,0,0,0,0,0,0,1,0,38,19
Lenovo,15.6,1920x1080,Intel,8,128GB,Windows 10,67772.16,IPS Panel Full HD ,GeForce GTX 960<U+039C>,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,301,619,677,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,2,809
Acer,14.0,1920x1080,Intel,8,256GB,Windows 10,61218.72,IPS Panel Full HD ,HD Graphics 615,Core i7 7Y75 1.3GHz,SSD,107,619,199,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,14,809
Lenovo,15.6,1920x1080,Intel,8,256GB,Windows 10,81465.12,IPS Panel Full HD ,HD Graphics 520,Core i7 6600U 2.6GHz,SSD,301,619,677,508,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,170,809
MSI,15.6,1920x1080,Intel,8,128GB,Windows 10,78647.14,Full HD ,GeForce GTX 1060,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,59,619,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
HP,15.6,1920x1080,AMD,6,1TB,Windows 10,28185.12,Full HD ,Radeon 530,A12-Series 9720P 2.7GHz,HDD,279,41,677,260,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,41,809
Dell,12.5,1920x1080,Intel,8,256GB,Windows 7,91288.35,Full HD ,HD Graphics 520,Core i5 6300U 2.4GHz,SSD,301,619,39,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Dell,15.0,1920x1080,Intel,4,500GB,Windows 10,27119.52,Full HD ,HD Graphics 620,Core i3 7100U 2.4GHz,HDD,301,375,4,132,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,270,809
Asus,15.6,1366x768,Intel,4,1TB,Windows 10,16463.52,Regular,HD Graphics 405,Pentium Quad Core N3710 1.6GHz,HDD,160,375,677,260,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,8,282
Dell,13.3,3200x1800,Intel,8,256GB,Windows 10,78694.56,Quad HD,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,619,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,270,27
Dell,15.6,1366x768,Intel,4,1TB,Linux,27804.7,Regular,HD Graphics 520,Core i5 7200U 2.5GHz,HDD,301,375,677,260,Intel,0,0,1,0,62,0,0,0,0,0,0,0,0,1,0,170,282
Lenovo,15.6,1920x1080,Intel,16,128GB,Windows 10,54825.12,IPS Panel Full HD ,GeForce GTX 960M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,301,216,677,177,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,14,809
MSI,15.6,1920x1080,Intel,8,128GB,Windows 10,61218.72,Full HD ,GeForce GTX 1050,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,619,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,61,809
Lenovo,12.5,1920x1080,Intel,16,512GB,Windows 10,87912.0,IPS Panel Full HD ,HD Graphics 520,Core i7 6500U 2.50GHz,SSD,301,216,39,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,170,809
Razer,14.0,1920x1080,Intel,16,1TB,Windows 10,186426.72,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD,9,216,199,260,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Dell,15.6,1366x768,Intel,8,1TB,Windows 10,24988.85,Touchscreen ,HD Graphics 620,Core i3 7100U 2.4GHz,HDD,301,619,677,260,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,0,1,270,282
MSI,17.3,1920x1080,Intel,16,256GB,Windows 10,85141.44,Full HD ,GeForce GTX 1060,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,59,216,171,508,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,45,809
Apple,11.6,1366x768,Intel,4,256GB,Mac OS X,51095.52,Regular,HD Graphics 6000,Core i5 1.6GHz,Flash Storage,21,375,33,508,Intel,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,5,282
HP,15.6,1920x1080,Intel,4,1TB,Windows 10,25467.84,Full HD ,HD Graphics 520,Core i3 6006U 2GHz,HDD,279,375,677,260,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
HP,14.0,2560x1440,Intel,8,256GB,Windows 7,117119.56,Regular,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,279,619,199,508,Intel,0,0,1,0,43,0,0,0,0,0,0,0,0,1,0,170,27
Dell,15.6,1366x768,Intel,4,500GB,Windows 7,39267.36,Regular,HD Graphics 520,Core i5 6200U 2.3GHz,HDD,301,375,677,132,Intel,0,0,1,0,43,0,0,0,0,0,0,0,0,1,0,170,282
MSI,15.6,1920x1080,Intel,8,128GB,Windows 10,62284.32,Full HD ,GeForce GTX 960M,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,59,619,677,177,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,14,809
Lenovo,13.3,1920x1080,Intel,16,512GB,Windows 10,79866.72,IPS Panel Full HD ,HD Graphics 620,Core i7 7500U 2.7GHz,SSD,301,216,164,145,Intel,0,0,1,0,1065,0,0,1,0,0,0,0,0,0,0,270,809
Lenovo,15.6,1920x1080,AMD,6,256GB,Windows 10,31838.53,Full HD ,Radeon 530,A12-Series 9720P 3.6GHz,SSD,301,41,677,508,Amd,1,0,0,0,1065,1,0,0,0,0,0,0,0,0,0,41,809
Asus,13.3,1920x1080,Intel,8,256GB,Windows 10,68198.4,Full HD ,HD Graphics 520,Core i7 6500U 2.5GHz,SSD,160,619,164,508,Intel,0,0,1,0,1065,1,0,0,0,0,0,0,0,0,0,170,809
Acer,15.6,1366x768,Intel,4,500GB,Linux,19276.7,Regular,HD Graphics 520,Core i3 6006U 2.0GHz,HDD,107,375,677,132,Intel,0,0,1,0,62,0,0,0,0,0,0,0,0,1,0,170,282
Dell,17.3,1920x1080,Intel,16,512GB,Windows 10,95850.72,Full HD ,GeForce 940MX,Core i7 7500U 2.7GHz,SSD,301,216,171,145,Nvidia,0,0,0,1,1065,1,0,0,0,0,0,0,0,0,0,38,809
HP,14.0,1920x1080,Intel,4,256GB,Windows 7,58607.47,Full HD ,HD Graphics 520,Core i5 6200U 2.3GHz,SSD,279,375,199,508,Intel,0,0,1,0,43,1,0,0,0,0,0,0,0,0,0,170,809
Asus,15.6,1920x1080,Intel,16,256GB,Windows 10,85248.0,IPS Panel Full HD ,GeForce GTX 1050 Ti,Core i7 7700HQ 2.8GHz,SSD +  1TB HDD,160,216,677,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,27,809
Dell,14.0,1366x768,Intel,4,500GB,Windows 10,46620.0,Regular,HD Graphics 620,Core i5 7200U 2.5GHz,HDD,301,375,199,132,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,0,1,0,270,282
Asus,15.6,1920x1080,Intel,16,256GB,Windows 10,123876.0,IPS Panel Full HD ,GeForce GTX 1070,Core i7 6700HQ 2.6GHz,SSD +  1TB HDD,160,216,677,508,Nvidia,0,0,0,1,1065,0,0,1,0,0,0,0,0,0,0,30,809
Dell,13.3,3200x1800,Intel,8,256GB,Windows 10,96596.64,Quad HD,HD Graphics 615,Core i5 7Y54 1.2GHz,SSD,301,619,164,508,Intel,0,0,1,0,1065,0,0,0,0,0,0,0,1,0,0,14,27
Dell,15.6,1366x768,Intel,4,500GB,Linux,17262.72,Regular,HD Graphics,Pentium Quad Core N3710 1.6GHz,HDD,301,375,677,132,Intel,0,0,1,0,62,0,0,0,0,0,0,0,0,1,0,29,282
HP,15.6,1366x768,AMD,4,500GB,Windows 10,21258.72,Regular,Radeon R4 Graphics,A6-Series 9220 2.5GHz,HDD,279,375,677,132,Amd,1,0,0,0,1065,0,0,0,0,0,0,0,0,1,0,4,282
